cart_id,customer_id,customer_name,customer_email,customer_phone,customer_segment,customer_tone,device,geo,cart_value,num_items,products,time_since_abandonment_hours,previous_purchases,price_sensitivity,intent_score,abandonment_reason,cart_adds_last_month,all_items_in_stock,abandonment_timestamp
CART5772,CUST1772,Customer 773,cust1772@example.com,+916632880459,new,casual,mobile,US,1066.13,4,"[{""product_id"": ""PROD9720"", ""product_name"": ""Sports Item 1"", ""category"": ""Sports"", ""price"": 393.41, ""quantity"": 1}, {""product_id"": ""PROD9721"", ""product_name"": ""Books Item 2"", ""category"": ""Books"", ""price"": 22.94, ""quantity"": 2}, {""product_id"": ""PROD9722"", ""product_name"": ""Electronics Item 3"", ""category"": ""Electronics"", ""price"": 562.3, ""quantity"": 1}, {""product_id"": ""PROD9723"", ""product_name"": ""Beauty Item 4"", ""category"": ""Beauty"", ""price"": 32.27, ""quantity"": 2}]",50,0,0.79,0.66,payment_failure,12,True,2025-11-07T19:14:41.667474
CART5773,CUST1773,Customer 774,cust1773@example.com,+916104906255,new,enthusiastic,mobile,NZ,466.04,3,"[{""product_id"": ""PROD9730"", ""product_name"": ""Beauty Item 1"", ""category"": ""Beauty"", ""price"": 74.32, ""quantity"": 2}, {""product_id"": ""PROD9731"", ""product_name"": ""Home Item 2"", ""category"": ""Home"", ""price"": 81.93, ""quantity"": 2}, {""product_id"": ""PROD9732"", ""product_name"": ""Fashion Item 3"", ""category"": ""Fashion"", ""price"": 51.18, ""quantity"": 3}]",68,0,0.15,0.57,high_shipping_cost,1,True,2025-11-07T01:14:41.667934
CART5774,CUST1774,Customer 775,cust1774@example.com,+916198486416,returning,professional,mobile,US,2486.23,4,"[{""product_id"": ""PROD9740"", ""product_name"": ""Electronics Item 1"", ""category"": ""Electronics"", ""price"": 774.76, ""quantity"": 3}, {""product_id"": ""PROD9741"", ""product_name"": ""Books Item 2"", ""category"": ""Books"", ""price"": 12.28, ""quantity"": 3}, {""product_id"": ""PROD9742"", ""product_name"": ""Home Item 3"", ""category"": ""Home"", ""price"": 61.66, ""quantity"": 1}, {""product_id"": ""PROD9743"", ""product_name"": ""Fashion Item 4"", ""category"": ""Fashion"", ""price"": 63.45, ""quantity"": 1}]",53,9,0.4,0.61,site_crash,8,True,2025-11-07T16:14:41.668454
CART5775,CUST1775,Customer 776,cust1775@example.com,+917051590706,new,enthusiastic,desktop,US,1496.42,3,"[{""product_id"": ""PROD9750"", ""product_name"": ""Electronics Item 1"", ""category"": ""Electronics"", ""price"": 801.14, ""quantity"": 1}, {""product_id"": ""PROD9751"", ""product_name"": ""Fashion Item 2"", ""category"": ""Fashion"", ""price"": 145.52, ""quantity"": 3}, {""product_id"": ""PROD9752"", ""product_name"": ""Sports Item 3"", ""category"": ""Sports"", ""price"": 258.72, ""quantity"": 1}]",15,0,0.3,0.48,payment_failure,14,True,2025-11-09T06:14:41.668890
CART5776,CUST1776,Customer 777,cust1776@example.com,+918040695043,returning,professional,mobile,US,1216.49,2,"[{""product_id"": ""PROD9760"", ""product_name"": ""Electronics Item 1"", ""category"": ""Electronics"", ""price"": 579.76, ""quantity"": 2}, {""product_id"": ""PROD9761"", ""product_name"": ""Home Item 2"", ""category"": ""Home"", ""price"": 56.97, ""quantity"": 1}]",55,11,0.98,0.53,payment_failure,18,True,2025-11-07T14:14:41.669114
CART5777,CUST1777,Customer 778,cust1777@example.com,+918625401719,new,professional,mobile,US,1894.47,2,"[{""product_id"": ""PROD9770"", ""product_name"": ""Electronics Item 1"", ""category"": ""Electronics"", ""price"": 1077.48, ""quantity"": 1}, {""product_id"": ""PROD9771"", ""product_name"": ""Electronics Item 2"", ""category"": ""Electronics"", ""price"": 816.99, ""quantity"": 1}]",64,0,0.67,0.5,site_crash,9,False,2025-11-07T05:14:41.669303
CART5778,CUST1778,Customer 779,cust1778@example.com,+919649595613,new,professional,mobile,US,1460.34,4,"[{""product_id"": ""PROD9780"", ""product_name"": ""Home Item 1"", ""category"": ""Home"", ""price"": 173.69, ""quantity"": 2}, {""product_id"": ""PROD9781"", ""product_name"": ""Sports Item 2"", ""category"": ""Sports"", ""price"": 351.58, ""quantity"": 2}, {""product_id"": ""PROD9782"", ""product_name"": ""Sports Item 3"", ""category"": ""Sports"", ""price"": 184.9, ""quantity"": 2}, {""product_id"": ""PROD9783"", ""product_name"": ""Books Item 4"", ""category"": ""Books"", ""price"": 20.0, ""quantity"": 2}]",19,0,0.01,0.38,site_crash,17,True,2025-11-09T02:14:41.669560
CART5779,CUST1779,Customer 780,cust1779@example.com,+919300636585,returning,enthusiastic,mobile,US,92.33,4,"[{""product_id"": ""PROD9790"", ""product_name"": ""Books Item 1"", ""category"": ""Books"", ""price"": 17.83, ""quantity"": 1}, {""product_id"": ""PROD9791"", ""product_name"": ""Books Item 2"", ""category"": ""Books"", ""price"": 7.27, ""quantity"": 1}, {""product_id"": ""PROD9792"", ""product_name"": ""Books Item 3"", ""category"": ""Books"", ""price"": 14.89, ""quantity"": 3}, {""product_id"": ""PROD9793"", ""product_name"": ""Beauty Item 4"", ""category"": ""Beauty"", ""price"": 11.28, ""quantity"": 2}]",44,14,0.11,0.8,payment_failure,13,True,2025-11-08T01:14:41.669798
CART5780,CUST1780,Customer 781,cust1780@example.com,+916312794864,new,professional,desktop,IN,1054.08,4,"[{""product_id"": ""PROD9800"", ""product_name"": ""Beauty Item 1"", ""category"": ""Beauty"", ""price"": 41.06, ""quantity"": 3}, {""product_id"": ""PROD9801"", ""product_name"": ""Fashion Item 2"", ""category"": ""Fashion"", ""price"": 35.59, ""quantity"": 1}, {""product_id"": ""PROD9802"", ""product_name"": ""Fashion Item 3"", ""category"": ""Fashion"", ""price"": 94.06, ""quantity"": 2}, {""product_id"": ""PROD9803"", ""product_name"": ""Electronics Item 4"", ""category"": ""Electronics"", ""price"": 707.19, ""quantity"": 1}]",16,0,0.82,0.42,price_too_high,2,True,2025-11-09T05:14:41.670052
CART5781,CUST1781,Customer 782,cust1781@example.com,+917955997540,returning,enthusiastic,tablet,US,402.24,1,"[{""product_id"": ""PROD9810"", ""product_name"": ""Electronics Item 1"", ""category"": ""Electronics"", ""price"": 402.24, ""quantity"": 1}]",14,11,0.63,0.73,price_too_high,1,True,2025-11-09T07:14:41.670231
CART5782,CUST1782,Customer 783,cust1782@example.com,+917780010572,new,casual,desktop,UK,150.77,3,"[{""product_id"": ""PROD9820"", ""product_name"": ""Beauty Item 1"", ""category"": ""Beauty"", ""price"": 14.57, ""quantity"": 3}, {""product_id"": ""PROD9821"", ""product_name"": ""Books Item 2"", ""category"": ""Books"", ""price"": 17.04, ""quantity"": 2}, {""product_id"": ""PROD9822"", ""product_name"": ""Beauty Item 3"", ""category"": ""Beauty"", ""price"": 72.98, ""quantity"": 1}]",52,0,0.02,0.85,comparison_shopping,14,True,2025-11-07T17:14:41.670464
CART5783,CUST1783,Customer 784,cust1783@example.com,+919805929053,new,professional,mobile,UK,963.93,4,"[{""product_id"": ""PROD9830"", ""product_name"": ""Beauty Item 1"", ""category"": ""Beauty"", ""price"": 35.65, ""quantity"": 1}, {""product_id"": ""PROD9831"", ""product_name"": ""Fashion Item 2"", ""category"": ""Fashion"", ""price"": 122.66, ""quantity"": 2}, {""product_id"": ""PROD9832"", ""product_name"": ""Fashion Item 3"", ""category"": ""Fashion"", ""price"": 50.76, ""quantity"": 2}, {""product_id"": ""PROD9833"", ""product_name"": ""Home Item 4"", ""category"": ""Home"", ""price"": 290.72, ""quantity"": 2}]",48,0,0.18,0.64,long_checkout_process,3,True,2025-11-07T21:14:41.670880
CART5784,CUST1784,Customer 785,cust1784@example.com,+918704821724,new,casual,mobile,UK,448.7,3,"[{""product_id"": ""PROD9840"", ""product_name"": ""Books Item 1"", ""category"": ""Books"", ""price"": 19.5, ""quantity"": 1}, {""product_id"": ""PROD9841"", ""product_name"": ""Books Item 2"", ""category"": ""Books"", ""price"": 33.41, ""quantity"": 2}, {""product_id"": ""PROD9842"", ""product_name"": ""Home Item 3"", ""category"": ""Home"", ""price"": 181.19, ""quantity"": 2}]",11,0,0.0,0.32,payment_failure,2,True,2025-11-09T10:14:41.671091
CART5785,CUST1785,Customer 786,cust1785@example.com,+918472487690,returning,casual,mobile,UK,338.13,1,"[{""product_id"": ""PROD9850"", ""product_name"": ""Electronics Item 1"", ""category"": ""Electronics"", ""price"": 338.13, ""quantity"": 1}]",52,1,0.63,0.8,distracted,11,True,2025-11-07T17:14:41.671249
CART5786,CUST1786,Customer 787,cust1786@example.com,+916835092972,vip,casual,desktop,IN,79.06,1,"[{""product_id"": ""PROD9860"", ""product_name"": ""Fashion Item 1"", ""category"": ""Fashion"", ""price"": 39.53, ""quantity"": 2}]",53,9,0.92,0.64,comparison_shopping,19,True,2025-11-07T16:14:41.671404
CART5787,CUST1787,Customer 788,cust1787@example.com,+919085272193,new,enthusiastic,mobile,IN,98.64,1,"[{""product_id"": ""PROD9870"", ""product_name"": ""Books Item 1"", ""category"": ""Books"", ""price"": 32.88, ""quantity"": 3}]",36,0,0.71,0.88,long_checkout_process,18,True,2025-11-08T09:14:41.671562
CART5788,CUST1788,Customer 789,cust1788@example.com,+918990818727,new,enthusiastic,desktop,IN,1121.21,5,"[{""product_id"": ""PROD9880"", ""product_name"": ""Electronics Item 1"", ""category"": ""Electronics"", ""price"": 776.62, ""quantity"": 1}, {""product_id"": ""PROD9881"", ""product_name"": ""Fashion Item 2"", ""category"": ""Fashion"", ""price"": 90.75, ""quantity"": 1}, {""product_id"": ""PROD9882"", ""product_name"": ""Fashion Item 3"", ""category"": ""Fashion"", ""price"": 55.15, ""quantity"": 3}, {""product_id"": ""PROD9883"", ""product_name"": ""Books Item 4"", ""category"": ""Books"", ""price"": 13.87, ""quantity"": 3}, {""product_id"": ""PROD9884"", ""product_name"": ""Beauty Item 5"", ""category"": ""Beauty"", ""price"": 23.39, ""quantity"": 2}]",15,0,0.3,0.79,price_too_high,3,True,2025-11-09T06:14:41.671820
CART5789,CUST1789,Customer 790,cust1789@example.com,+917649174966,returning,professional,mobile,NZ,1934.59,4,"[{""product_id"": ""PROD9890"", ""product_name"": ""Sports Item 1"", ""category"": ""Sports"", ""price"": 348.44, ""quantity"": 3}, {""product_id"": ""PROD9891"", ""product_name"": ""Sports Item 2"", ""category"": ""Sports"", ""price"": 73.01, ""quantity"": 2}, {""product_id"": ""PROD9892"", ""product_name"": ""Electronics Item 3"", ""category"": ""Electronics"", ""price"": 493.09, ""quantity"": 1}, {""product_id"": ""PROD9893"", ""product_name"": ""Home Item 4"", ""category"": ""Home"", ""price"": 125.08, ""quantity"": 2}]",66,3,0.2,0.76,long_checkout_process,10,True,2025-11-07T03:14:41.672065
CART5790,CUST1790,Customer 791,cust1790@example.com,+918123333781,new,enthusiastic,tablet,IN,682.04,1,"[{""product_id"": ""PROD9900"", ""product_name"": ""Electronics Item 1"", ""category"": ""Electronics"", ""price"": 341.02, ""quantity"": 2}]",3,0,0.09,0.59,payment_failure,13,True,2025-11-09T18:14:41.672231
CART5791,CUST1791,Customer 792,cust1791@example.com,+917716495971,new,professional,tablet,US,1299.17,2,"[{""product_id"": ""PROD9910"", ""product_name"": ""Home Item 1"", ""category"": ""Home"", ""price"": 47.93, ""quantity"": 1}, {""product_id"": ""PROD9911"", ""product_name"": ""Electronics Item 2"", ""category"": ""Electronics"", ""price"": 625.62, ""quantity"": 2}]",18,0,0.39,0.85,long_checkout_process,8,True,2025-11-09T03:14:41.672421
CART5792,CUST1792,Customer 793,cust1792@example.com,+917047905204,returning,enthusiastic,desktop,NZ,4258.96,5,"[{""product_id"": ""PROD9920"", ""product_name"": ""Home Item 1"", ""category"": ""Home"", ""price"": 269.07, ""quantity"": 1}, {""product_id"": ""PROD9921"", ""product_name"": ""Sports Item 2"", ""category"": ""Sports"", ""price"": 130.68, ""quantity"": 3}, {""product_id"": ""PROD9922"", ""product_name"": ""Books Item 3"", ""category"": ""Books"", ""price"": 29.38, ""quantity"": 2}, {""product_id"": ""PROD9923"", ""product_name"": ""Fashion Item 4"", ""category"": ""Fashion"", ""price"": 142.76, ""quantity"": 1}, {""product_id"": ""PROD9924"", ""product_name"": ""Electronics Item 5"", ""category"": ""Electronics"", ""price"": 1132.11, ""quantity"": 3}]",68,11,0.0,0.51,payment_failure,18,True,2025-11-07T01:14:41.672674
CART5793,CUST1793,Customer 794,cust1793@example.com,+916633814084,returning,professional,desktop,NZ,77.28,1,"[{""product_id"": ""PROD9930"", ""product_name"": ""Books Item 1"", ""category"": ""Books"", ""price"": 25.76, ""quantity"": 3}]",51,9,0.54,0.78,distracted,2,True,2025-11-07T18:14:41.672830
CART5794,CUST1794,Customer 795,cust1794@example.com,+918817747689,returning,professional,desktop,IN,1124.77,3,"[{""product_id"": ""PROD9940"", ""product_name"": ""Sports Item 1"", ""category"": ""Sports"", ""price"": 340.63, ""quantity"": 2}, {""product_id"": ""PROD9941"", ""product_name"": ""Sports Item 2"", ""category"": ""Sports"", ""price"": 300.33, ""quantity"": 1}, {""product_id"": ""PROD9942"", ""product_name"": ""Home Item 3"", ""category"": ""Home"", ""price"": 143.18, ""quantity"": 1}]",69,11,0.19,0.51,high_shipping_cost,17,True,2025-11-07T00:14:41.673028
CART5795,CUST1795,Customer 796,cust1795@example.com,+918953315788,vip,casual,desktop,UK,272.94,1,"[{""product_id"": ""PROD9950"", ""product_name"": ""Home Item 1"", ""category"": ""Home"", ""price"": 136.47, ""quantity"": 2}]",47,13,0.84,0.52,distracted,12,True,2025-11-07T22:14:41.673182
CART5796,CUST1796,Customer 797,cust1796@example.com,+916023814791,new,enthusiastic,mobile,US,3579.76,3,"[{""product_id"": ""PROD9960"", ""product_name"": ""Sports Item 1"", ""category"": ""Sports"", ""price"": 158.65, ""quantity"": 1}, {""product_id"": ""PROD9961"", ""product_name"": ""Electronics Item 2"", ""category"": ""Electronics"", ""price"": 389.59, ""quantity"": 3}, {""product_id"": ""PROD9962"", ""product_name"": ""Electronics Item 3"", ""category"": ""Electronics"", ""price"": 750.78, ""quantity"": 3}]",19,0,0.63,0.8,distracted,14,True,2025-11-09T02:14:41.673377
CART5797,CUST1797,Customer 798,cust1797@example.com,+919833944737,returning,casual,desktop,NZ,480.15,4,"[{""product_id"": ""PROD9970"", ""product_name"": ""Fashion Item 1"", ""category"": ""Fashion"", ""price"": 24.19, ""quantity"": 2}, {""product_id"": ""PROD9971"", ""product_name"": ""Home Item 2"", ""category"": ""Home"", ""price"": 114.64, ""quantity"": 3}, {""product_id"": ""PROD9972"", ""product_name"": ""Books Item 3"", ""category"": ""Books"", ""price"": 34.39, ""quantity"": 1}, {""product_id"": ""PROD9973"", ""product_name"": ""Beauty Item 4"", ""category"": ""Beauty"", ""price"": 26.73, ""quantity"": 2}]",10,1,0.9,0.56,comparison_shopping,1,True,2025-11-09T11:14:41.673602
CART5798,CUST1798,Customer 799,cust1798@example.com,+919225367864,returning,professional,mobile,UK,2343.38,5,"[{""product_id"": ""PROD9980"", ""product_name"": ""Fashion Item 1"", ""category"": ""Fashion"", ""price"": 38.94, ""quantity"": 2}, {""product_id"": ""PROD9981"", ""product_name"": ""Electronics Item 2"", ""category"": ""Electronics"", ""price"": 486.71, ""quantity"": 2}, {""product_id"": ""PROD9982"", ""product_name"": ""Electronics Item 3"", ""category"": ""Electronics"", ""price"": 544.74, ""quantity"": 2}, {""product_id"": ""PROD9983"", ""product_name"": ""Beauty Item 4"", ""category"": ""Beauty"", ""price"": 77.36, ""quantity"": 1}, {""product_id"": ""PROD9984"", ""product_name"": ""Sports Item 5"", ""category"": ""Sports"", ""price"": 62.62, ""quantity"": 2}]",17,1,0.73,0.7,price_too_high,16,True,2025-11-09T04:14:41.673856
CART5799,CUST1799,Customer 800,cust1799@example.com,+919695564089,new,enthusiastic,desktop,NZ,193.85,3,"[{""product_id"": ""PROD9990"", ""product_name"": ""Fashion Item 1"", ""category"": ""Fashion"", ""price"": 47.49, ""quantity"": 3}, {""product_id"": ""PROD9991"", ""product_name"": ""Beauty Item 2"", ""category"": ""Beauty"", ""price"": 13.28, ""quantity"": 2}, {""product_id"": ""PROD9992"", ""product_name"": ""Beauty Item 3"", ""category"": ""Beauty"", ""price"": 12.41, ""quantity"": 2}]",19,0,0.19,0.41,site_crash,6,False,2025-11-09T02:14:41.674068
CART5800,CUST1800,Customer 801,cust1800@example.com,+919307323181,new,casual,mobile,UK,656.91,4,"[{""product_id"": ""PROD10000"", ""product_name"": ""Fashion Item 1"", ""category"": ""Fashion"", ""price"": 62.49, ""quantity"": 1}, {""product_id"": ""PROD10001"", ""product_name"": ""Fashion Item 2"", ""category"": ""Fashion"", ""price"": 130.53, ""quantity"": 3}, {""product_id"": ""PROD10002"", ""product_name"": ""Fashion Item 3"", ""category"": ""Fashion"", ""price"": 98.16, ""quantity"": 1}, {""product_id"": ""PROD10003"", ""product_name"": ""Books Item 4"", ""category"": ""Books"", ""price"": 34.89, ""quantity"": 3}]",5,0,0.79,0.78,long_checkout_process,15,True,2025-11-09T16:14:41.674307
CART5801,CUST1801,Customer 802,cust1801@example.com,+919803044105,new,professional,desktop,US,1299.33,2,"[{""product_id"": ""PROD10010"", ""product_name"": ""Books Item 1"", ""category"": ""Books"", ""price"": 16.33, ""quantity"": 1}, {""product_id"": ""PROD10011"", ""product_name"": ""Electronics Item 2"", ""category"": ""Electronics"", ""price"": 641.5, ""quantity"": 2}]",21,0,0.57,0.69,price_too_high,17,True,2025-11-09T00:14:41.674490
CART5802,CUST1802,Customer 803,cust1802@example.com,+916457788949,returning,professional,desktop,UK,654.03,2,"[{""product_id"": ""PROD10020"", ""product_name"": ""Sports Item 1"", ""category"": ""Sports"", ""price"": 374.46, ""quantity"": 1}, {""product_id"": ""PROD10021"", ""product_name"": ""Sports Item 2"", ""category"": ""Sports"", ""price"": 279.57, ""quantity"": 1}]",4,0,0.5,0.36,payment_failure,9,True,2025-11-09T17:14:41.674692
CART5803,CUST1803,Customer 804,cust1803@example.com,+919343290201,vip,casual,mobile,US,156.32,1,"[{""product_id"": ""PROD10030"", ""product_name"": ""Fashion Item 1"", ""category"": ""Fashion"", ""price"": 78.16, ""quantity"": 2}]",35,5,0.49,0.48,payment_failure,8,False,2025-11-08T10:14:41.674874
CART5804,CUST1804,Customer 805,cust1804@example.com,+917825989011,new,enthusiastic,desktop,UK,1350.0,1,"[{""product_id"": ""PROD10040"", ""product_name"": ""Electronics Item 1"", ""category"": ""Electronics"", ""price"": 675.0, ""quantity"": 2}]",56,0,0.78,0.85,price_too_high,5,True,2025-11-07T13:14:41.675033
CART5805,CUST1805,Customer 806,cust1805@example.com,+916939915527,new,casual,desktop,NZ,1734.96,2,"[{""product_id"": ""PROD10050"", ""product_name"": ""Home Item 1"", ""category"": ""Home"", ""price"": 179.84, ""quantity"": 2}, {""product_id"": ""PROD10051"", ""product_name"": ""Electronics Item 2"", ""category"": ""Electronics"", ""price"": 687.64, ""quantity"": 2}]",30,0,0.45,0.86,long_checkout_process,17,True,2025-11-08T15:14:41.675214
CART5806,CUST1806,Customer 807,cust1806@example.com,+916755427535,returning,casual,tablet,NZ,402.86,3,"[{""product_id"": ""PROD10060"", ""product_name"": ""Fashion Item 1"", ""category"": ""Fashion"", ""price"": 53.46, ""quantity"": 1}, {""product_id"": ""PROD10061"", ""product_name"": ""Sports Item 2"", ""category"": ""Sports"", ""price"": 158.56, ""quantity"": 2}, {""product_id"": ""PROD10062"", ""product_name"": ""Beauty Item 3"", ""category"": ""Beauty"", ""price"": 32.28, ""quantity"": 1}]",24,12,0.74,0.3,long_checkout_process,4,True,2025-11-08T21:14:41.675443
CART5807,CUST1807,Customer 808,cust1807@example.com,+919453625530,returning,casual,mobile,US,922.76,1,"[{""product_id"": ""PROD10070"", ""product_name"": ""Electronics Item 1"", ""category"": ""Electronics"", ""price"": 461.38, ""quantity"": 2}]",27,4,0.34,0.62,payment_failure,10,True,2025-11-08T18:14:41.675613
CART5808,CUST1808,Customer 809,cust1808@example.com,+918988918316,returning,enthusiastic,desktop,NZ,616.84,2,"[{""product_id"": ""PROD10080"", ""product_name"": ""Home Item 1"", ""category"": ""Home"", ""price"": 207.05, ""quantity"": 2}, {""product_id"": ""PROD10081"", ""product_name"": ""Fashion Item 2"", ""category"": ""Fashion"", ""price"": 67.58, ""quantity"": 3}]",64,0,0.94,0.73,high_shipping_cost,10,True,2025-11-07T05:14:41.675803
CART5809,CUST1809,Customer 810,cust1809@example.com,+918224611603,new,casual,mobile,US,5841.37,4,"[{""product_id"": ""PROD10090"", ""product_name"": ""Beauty Item 1"", ""category"": ""Beauty"", ""price"": 58.08, ""quantity"": 1}, {""product_id"": ""PROD10091"", ""product_name"": ""Fashion Item 2"", ""category"": ""Fashion"", ""price"": 93.52, ""quantity"": 2}, {""product_id"": ""PROD10092"", ""product_name"": ""Electronics Item 3"", ""category"": ""Electronics"", ""price"": 1094.53, ""quantity"": 3}, {""product_id"": ""PROD10093"", ""product_name"": ""Electronics Item 4"", ""category"": ""Electronics"", ""price"": 1156.33, ""quantity"": 2}]",36,0,0.04,0.38,price_too_high,5,True,2025-11-08T09:14:41.676038
CART5810,CUST1810,Customer 811,cust1810@example.com,+917995226582,new,enthusiastic,desktop,IN,810.33,3,"[{""product_id"": ""PROD10100"", ""product_name"": ""Sports Item 1"", ""category"": ""Sports"", ""price"": 375.05, ""quantity"": 1}, {""product_id"": ""PROD10101"", ""product_name"": ""Fashion Item 2"", ""category"": ""Fashion"", ""price"": 55.98, ""quantity"": 3}, {""product_id"": ""PROD10102"", ""product_name"": ""Home Item 3"", ""category"": ""Home"", ""price"": 133.67, ""quantity"": 2}]",13,0,0.14,0.42,price_too_high,10,True,2025-11-09T08:14:41.676268
CART5811,CUST1811,Customer 812,cust1811@example.com,+916215686308,vip,casual,mobile,IN,301.28,1,"[{""product_id"": ""PROD10110"", ""product_name"": ""Sports Item 1"", ""category"": ""Sports"", ""price"": 150.64, ""quantity"": 2}]",22,13,0.77,0.54,payment_failure,10,True,2025-11-08T23:14:41.676426
CART5812,CUST1812,Customer 813,cust1812@example.com,+918394039673,new,professional,mobile,NZ,960.52,5,"[{""product_id"": ""PROD10120"", ""product_name"": ""Fashion Item 1"", ""category"": ""Fashion"", ""price"": 94.91, ""quantity"": 2}, {""product_id"": ""PROD10121"", ""product_name"": ""Fashion Item 2"", ""category"": ""Fashion"", ""price"": 44.49, ""quantity"": 3}, {""product_id"": ""PROD10122"", ""product_name"": ""Beauty Item 3"", ""category"": ""Beauty"", ""price"": 27.76, ""quantity"": 3}, {""product_id"": ""PROD10123"", ""product_name"": ""Sports Item 4"", ""category"": ""Sports"", ""price"": 182.76, ""quantity"": 3}, {""product_id"": ""PROD10124"", ""product_name"": ""Books Item 5"", ""category"": ""Books"", ""price"": 5.67, ""quantity"": 1}]",40,0,0.59,0.32,price_too_high,3,True,2025-11-08T05:14:41.676668
CART5813,CUST1813,Customer 814,cust1813@example.com,+917070298438,new,casual,mobile,NZ,1531.78,4,"[{""product_id"": ""PROD10130"", ""product_name"": ""Electronics Item 1"", ""category"": ""Electronics"", ""price"": 570.33, ""quantity"": 2}, {""product_id"": ""PROD10131"", ""product_name"": ""Home Item 2"", ""category"": ""Home"", ""price"": 190.9, ""quantity"": 1}, {""product_id"": ""PROD10132"", ""product_name"": ""Fashion Item 3"", ""category"": ""Fashion"", ""price"": 81.26, ""quantity"": 1}, {""product_id"": ""PROD10133"", ""product_name"": ""Sports Item 4"", ""category"": ""Sports"", ""price"": 59.48, ""quantity"": 2}]",6,0,0.19,0.78,distracted,16,False,2025-11-09T15:14:41.676888
CART5814,CUST1814,Customer 815,cust1814@example.com,+919940503685,vip,enthusiastic,desktop,NZ,755.88,3,"[{""product_id"": ""PROD10140"", ""product_name"": ""Books Item 1"", ""category"": ""Books"", ""price"": 22.41, ""quantity"": 1}, {""product_id"": ""PROD10141"", ""product_name"": ""Books Item 2"", ""category"": ""Books"", ""price"": 10.86, ""quantity"": 3}, {""product_id"": ""PROD10142"", ""product_name"": ""Electronics Item 3"", ""category"": ""Electronics"", ""price"": 700.89, ""quantity"": 1}]",4,8,0.4,0.77,long_checkout_process,15,True,2025-11-09T17:14:41.677087
CART5815,CUST1815,Customer 816,cust1815@example.com,+919643576871,new,enthusiastic,mobile,US,769.54,4,"[{""product_id"": ""PROD10150"", ""product_name"": ""Fashion Item 1"", ""category"": ""Fashion"", ""price"": 92.06, ""quantity"": 2}, {""product_id"": ""PROD10151"", ""product_name"": ""Fashion Item 2"", ""category"": ""Fashion"", ""price"": 140.92, ""quantity"": 2}, {""product_id"": ""PROD10152"", ""product_name"": ""Beauty Item 3"", ""category"": ""Beauty"", ""price"": 23.91, ""quantity"": 3}, {""product_id"": ""PROD10153"", ""product_name"": ""Home Item 4"", ""category"": ""Home"", ""price"": 231.85, ""quantity"": 1}]",23,0,0.05,0.63,payment_failure,8,False,2025-11-08T22:14:41.677305
CART5816,CUST1816,Customer 817,cust1816@example.com,+916521231222,new,enthusiastic,desktop,UK,1104.03,2,"[{""product_id"": ""PROD10160"", ""product_name"": ""Sports Item 1"", ""category"": ""Sports"", ""price"": 234.35, ""quantity"": 3}, {""product_id"": ""PROD10161"", ""product_name"": ""Fashion Item 2"", ""category"": ""Fashion"", ""price"": 133.66, ""quantity"": 3}]",62,0,0.92,0.54,site_crash,10,False,2025-11-07T07:14:41.677481
CART5817,CUST1817,Customer 818,cust1817@example.com,+917960488639,new,casual,mobile,US,4979.41,5,"[{""product_id"": ""PROD10170"", ""product_name"": ""Books Item 1"", ""category"": ""Books"", ""price"": 14.19, ""quantity"": 2}, {""product_id"": ""PROD10171"", ""product_name"": ""Electronics Item 2"", ""category"": ""Electronics"", ""price"": 541.21, ""quantity"": 2}, {""product_id"": ""PROD10172"", ""product_name"": ""Home Item 3"", ""category"": ""Home"", ""price"": 270.07, ""quantity"": 2}, {""product_id"": ""PROD10173"", ""product_name"": ""Fashion Item 4"", ""category"": ""Fashion"", ""price"": 108.21, ""quantity"": 1}, {""product_id"": ""PROD10174"", ""product_name"": ""Electronics Item 5"", ""category"": ""Electronics"", ""price"": 1073.42, ""quantity"": 3}]",2,0,0.35,0.62,payment_failure,1,True,2025-11-09T19:14:41.677725
CART5818,CUST1818,Customer 819,cust1818@example.com,+916572687073,returning,enthusiastic,mobile,NZ,1677.95,5,"[{""product_id"": ""PROD10180"", ""product_name"": ""Home Item 1"", ""category"": ""Home"", ""price"": 54.54, ""quantity"": 2}, {""product_id"": ""PROD10181"", ""product_name"": ""Beauty Item 2"", ""category"": ""Beauty"", ""price"": 50.89, ""quantity"": 2}, {""product_id"": ""PROD10182"", ""product_name"": ""Books Item 3"", ""category"": ""Books"", ""price"": 16.07, ""quantity"": 3}, {""product_id"": ""PROD10183"", ""product_name"": ""Electronics Item 4"", ""category"": ""Electronics"", ""price"": 504.09, ""quantity"": 2}, {""product_id"": ""PROD10184"", ""product_name"": ""Home Item 5"", ""category"": ""Home"", ""price"": 136.9, ""quantity"": 3}]",27,2,0.53,0.62,comparison_shopping,12,True,2025-11-08T18:14:41.677969
